[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map_q_withoutKohonen_kohSize60.txt, 511, 9497, 5.11%, 511, 9497, 5.11%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map1_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map1_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map1_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map1_q_withoutKohonen_kohSize60.txt, 4655, 5350, 46.53%, 0, 0, 0.00%, 4655, 5350, 46.53%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map2_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map2_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map2_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map2_q_withoutKohonen_kohSize60.txt, 3805, 6201, 38.03%, 0, 0, 0.00%, 0, 0, 0.00%, 3805, 6201, 38.03%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map3_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map3_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map3_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map3_q_withoutKohonen_kohSize60.txt, 238, 9770, 2.38%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 238, 9770, 2.38%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map4_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map4_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map4_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map4_q_withoutKohonen_kohSize60.txt, 2456, 7552, 24.54%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 2456, 7552, 24.54%, 0, 0, 0.00%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map5_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map5_q_withoutKohonen_kohSize60.txt, run1_cosDist_Map5_koh_withoutKohonen_kohSize60.txt, run1_cosDist_Map5_q_withoutKohonen_kohSize60.txt, 0, 10007, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 10007, 0.00%, 

[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map_koh_withKohonen_kohSize60.txt, run1_cosDist_Map_q_withKohonen_kohSize60.txt, run1_cosDist_Map_koh_withKohonen_kohSize60.txt, run1_cosDist_Map_q_withKohonen_kohSize60.txt, 293, 9714, 2.93%, 293, 9714, 2.93%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map1_koh_withKohonen_kohSize60.txt, run1_cosDist_Map1_q_withKohonen_kohSize60.txt, run1_cosDist_Map1_koh_withKohonen_kohSize60.txt, run1_cosDist_Map1_q_withKohonen_kohSize60.txt, 3783, 6223, 37.81%, 0, 0, 0.00%, 3783, 6223, 37.81%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map2_koh_withKohonen_kohSize60.txt, run1_cosDist_Map2_q_withKohonen_kohSize60.txt, run1_cosDist_Map2_koh_withKohonen_kohSize60.txt, run1_cosDist_Map2_q_withKohonen_kohSize60.txt, 887, 9117, 8.87%, 0, 0, 0.00%, 0, 0, 0.00%, 887, 9117, 8.87%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map3_koh_withKohonen_kohSize60.txt, run1_cosDist_Map3_q_withKohonen_kohSize60.txt, run1_cosDist_Map3_koh_withKohonen_kohSize60.txt, run1_cosDist_Map3_q_withKohonen_kohSize60.txt, 2380, 7627, 23.78%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 2380, 7627, 23.78%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 60, 60, 2, 0.25, 1, run1_cosDist_Map4_koh_withKohonen_kohSize60.txt, run1_cosDist_Map4_q_withKohonen_kohSize60.txt, run1_cosDist_Map4_koh_withKohonen_kohSize60.txt, run1_cosDist_Map4_q_withKohonen_kohSize60.txt, 3547, 6461, 35.44%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 3547, 6461, 35.44%, 0, 0, 0.00%, 
