[Map Map Map Map ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map_q_withoutKohonen_kohSize15.txt, 2546, 7461, 25.44%, 2546, 7461, 25.44%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map1_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map1_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map1_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map1_q_withoutKohonen_kohSize15.txt, 6428, 3578, 64.24%, 0, 0, 0.00%, 6428, 3578, 64.24%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map2_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map2_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map2_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map2_q_withoutKohonen_kohSize15.txt, 5335, 4670, 53.32%, 0, 0, 0.00%, 0, 0, 0.00%, 5335, 4670, 53.32%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map3_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map3_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map3_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map3_q_withoutKohonen_kohSize15.txt, 2562, 7445, 25.60%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 2562, 7445, 25.60%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map4_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map4_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map4_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map4_q_withoutKohonen_kohSize15.txt, 8216, 1792, 82.09%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 8216, 1792, 82.09%, 0, 0, 0.00%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map5_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map5_q_withoutKohonen_kohSize15.txt, run1_cosDist_Map5_koh_withoutKohonen_kohSize15.txt, run1_cosDist_Map5_q_withoutKohonen_kohSize15.txt, 3378, 6629, 33.76%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 3378, 6629, 33.76%, 

[Map Map Map Map ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map_koh_withKohonen_kohSize15.txt, run1_cosDist_Map_q_withKohonen_kohSize15.txt, run1_cosDist_Map_koh_withKohonen_kohSize15.txt, run1_cosDist_Map_q_withKohonen_kohSize15.txt, 1099, 8909, 10.98%, 1099, 8909, 10.98%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map1_koh_withKohonen_kohSize15.txt, run1_cosDist_Map1_q_withKohonen_kohSize15.txt, run1_cosDist_Map1_koh_withKohonen_kohSize15.txt, run1_cosDist_Map1_q_withKohonen_kohSize15.txt, 5505, 4502, 55.01%, 0, 0, 0.00%, 5505, 4502, 55.01%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, True, 0.0001, 1, 0.01, 15, 15, 2, 0.25, 1, run1_cosDist_Map2_koh_withKohonen_kohSize15.txt, run1_cosDist_Map2_q_withKohonen_kohSize15.txt, run1_cosDist_Map2_koh_withKohonen_kohSize15.txt, run1_cosDist_Map2_q_withKohonen_kohSize15.txt, 2250, 7754, 22.49%, 0, 0, 0.00%, 0, 0, 0.00%, 2250, 7754, 22.49%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
